Region,State,City,SubCategory,ProductName,Quantity,Sales,Profit
South,"South Carolina",Columbia,Paper,"Xerox 1933",7,85.96,40.4
South,"South Carolina",Columbia,Paper,"Xerox 1945",3,122.97,60.26
South,"South Carolina",Columbia,Paper,"Xerox 210",2,12.96,6.22
South,"South Carolina",Columbia,Paper,"Xerox 224",4,25.92,12.44
South,"South Carolina",Columbia,Paper,NULL,29,331.85,159.89999999999998
South,"South Carolina",Columbia,Phones,"AT&T TR1909W",5,629.95,163.79
South,"South Carolina",Columbia,Phones,"Grandstream GXP1160 VoIP phone",3,113.73,32.98
South,"South Carolina",Columbia,Phones,"HTC One Mini",5,629.95,176.39
South,"South Carolina",Columbia,Phones,NULL,13,1373.63,373.15999999999997
South,"South Carolina",Columbia,Storage,"Fellowes Bankers Box Stor/Drawer Steel Plus",2,63.96,6.4
South,"South Carolina",Columbia,Storage,"Recycled Eldon Regeneration Jumbo File",7,85.96,24.07
South,"South Carolina",Columbia,Storage,"Sensible Storage WireTech Storage Systems",5,354.9,17.75
South,"South Carolina",Columbia,Storage,"Stur-D-Stor Shelving, Vertical 5-Shelf: 72"H x 36""W x 18 1/2""D"",8,887.84,17.76
South,"South Carolina",Columbia,Storage,NULL,22,1392.6599999999999,65.98
South,"South Carolina",Columbia,NULL,NULL,119,4479.12,1388.4
South,"South Carolina",Florence,Fasteners,Staples,4,31.56,14.2
South,"South Carolina",Florence,Fasteners,NULL,4,31.56,14.2
South,"South Carolina",Florence,Furnishings,"Deflect-o DuraMat Lighweight, Studded, Beveled Mat for Low Pile Carpeting",3,127.95,21.75
South,"South Carolina",Florence,Furnishings,NULL,3,127.95,21.75
South,"South Carolina",Florence,Storage,"Eldon Shelf Savers Cubes and Bins",4,27.92,0.56
South,"South Carolina",Florence,Storage,"Fellowes Bankers Box Stor/Drawer Steel Plus",6,191.88,19.19
South,"South Carolina",Florence,Storage,"Fellowes Officeware Wire Shelving",7,628.81,12.58
South,"South Carolina",Florence,Storage,"X-Rack File for Hanging Folders",5,56.45,14.68
South,"South Carolina",Florence,Storage,NULL,22,905.06,47.01
South,"South Carolina",Florence,NULL,NULL,29,1064.57,82.96000000000001
South,"South Carolina","Mount Pleasant",Chairs,"Global Highback Leather Tilter in Burgundy",6,545.94,87.35
South,"South Carolina","Mount Pleasant",Chairs,NULL,6,545.94,87.35
South,"South Carolina","Mount Pleasant",NULL,NULL,6,545.94,87.35
South,"South Carolina","North Charleston",Furnishings,"Eldon Expressions Wood Desk Accessories, Oak",2,14.76,4.28
South,"South Carolina","North Charleston",Furnishings,NULL,2,14.76,4.28
South,"South Carolina","North Charleston",Storage,"Fellowes Officeware Wire Shelving",3,269.49,5.39
South,"South Carolina","North Charleston",Storage,NULL,3,269.49,5.39
South,"South Carolina","North Charleston",NULL,NULL,5,284.25,9.67
South,"South Carolina","Rock Hill",Fasteners,"Advantus Map Pennant Flags and Round Head Tacks",3,11.85,3.79
South,"South Carolina","Rock Hill",Fasteners,NULL,3,11.85,3.79
South,"South Carolina","Rock Hill",NULL,NULL,3,11.85,3.79
South,"South Carolina",Summerville,Binders,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"",8,327.84,157.36
South,"South Carolina",Summerville,Binders,NULL,8,327.84,157.36
South,"South Carolina",Summerville,Phones,"Motorla HX550 Universal Bluetooth Headset",2,79.1,39.55
South,"South Carolina",Summerville,Phones,NULL,2,79.1,39.55
South,"South Carolina",Summerville,NULL,NULL,10,406.93999999999994,196.91000000000003
South,"South Carolina",NULL,NULL,NULL,172,6792.67,1769.0800000000002
South,Tennessee,Bartlett,Supplies,"Acme Hot Forged Carbon Steel Scissors with Nickel-Plated Handles, 3 7/8" Cut",8,88.96,10.01
South,Tennessee,Bartlett,Supplies,NULL,8,88.96,10.01
South,Tennessee,Bartlett,NULL,NULL,8,88.96,10.01
South,Tennessee,Bristol,Art,"Boston Model 1800 Electric Pencil Sharpener, Gray",3,67.56,8.45
South,Tennessee,Bristol,Art,NULL,3,67.56,8.45
South,Tennessee,Bristol,Binders,"GBC DocuBind 300 Electric Binding Machine",1,157.79,-115.72
South,Tennessee,Bristol,Binders,"GBC Wire Binding Strips",4,38.09,-27.93
South,Tennessee,Bristol,Binders,"Zipper Ring Binder Pockets",3,2.81,-1.97
South,Tennessee,Bristol,Binders,NULL,8,198.69,-145.62
South,Tennessee,Bristol,Chairs,"Situations Contoured Folding Chairs, 4/Set",3,170.35,10.65
South,Tennessee,Bristol,Chairs,NULL,3,170.35,10.65
South,Tennessee,Bristol,NULL,NULL,14,436.6,-126.51999999999998
South,Tennessee,Chattanooga,Accessories,"Logitech M510 Wireless Mouse",3,95.98,15.6
South,Tennessee,Chattanooga,Accessories,NULL,3,95.98,15.6
South,Tennessee,Chattanooga,Binders,"3M Organizer Strips",5,8.1,-5.94
South,Tennessee,Chattanooga,Binders,"Storex Dura Pro Binders",2,3.56,-2.97
South,Tennessee,Chattanooga,Binders,NULL,7,11.66,-8.91
South,Tennessee,Chattanooga,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",2,390.37,48.8
South,Tennessee,Chattanooga,Chairs,NULL,2,390.37,48.8
South,Tennessee,Chattanooga,Furnishings,"Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting",4,132.22,-18.18
South,Tennessee,Chattanooga,Furnishings,"Eldon Image Series Desk Accessories, Burgundy",5,16.72,3.34
South,Tennessee,Chattanooga,Furnishings,"Tenex Contemporary Contur Chairmats for Low and Medium Pile Carpet, Computer, 39" x 49"""",5,101.52,19.04
South,Tennessee,Chattanooga,Furnishings,NULL,14,250.45999999999998,4.199999999999999
South,Tennessee,Chattanooga,Labels,"Avery 481",2,4.93,1.72
South,Tennessee,Chattanooga,Labels,NULL,2,4.93,1.72
South,Tennessee,Chattanooga,Machines,"Penpower WorldCard Pro Card Scanner",1,91.48,-1.83
South,Tennessee,Chattanooga,Machines,NULL,1,91.48,-1.83
South,Tennessee,Chattanooga,Phones,"iOttie XL Car Mount",9,143.93,-32.38
South,Tennessee,Chattanooga,Phones,NULL,9,143.93,-32.38
South,Tennessee,Chattanooga,NULL,NULL,38,988.81,27.19999999999999
South,Tennessee,Clarksville,Accessories,"Maxell 4.7GB DVD-R",2,45.41,11.92
South,Tennessee,Clarksville,Accessories,NULL,2,45.41,11.92
South,Tennessee,Clarksville,Appliances,"Holmes Odor Grabber",6,69.22,11.25
South,Tennessee,Clarksville,Appliances,NULL,6,69.22,11.25
South,Tennessee,Clarksville,Art,"Deluxe Chalkboard Eraser Cleaner",4,36.96,12.01
South,Tennessee,Clarksville,Art,NULL,4,36.96,12.01
South,Tennessee,Clarksville,Binders,"GBC Ibimaster 500 Manual ProClick Binding System",7,1,-1
South,Tennessee,Clarksville,Binders,NULL,7,1,-1
South,Tennessee,Clarksville,Bookcases,"O'Sullivan 4-Shelf Bookcase in Odessa Pine",4,387.14,-14.52
South,Tennessee,Clarksville,Bookcases,NULL,4,387.14,-14.52
South,Tennessee,Clarksville,Furnishings,"Tenex Chairmats For Use with Hard Floors",3,77.95,-11.69
South,Tennessee,Clarksville,Furnishings,NULL,3,77.95,-11.69
South,Tennessee,Clarksville,Labels,"Avery 496",1,3,1.05
South,Tennessee,Clarksville,Labels,NULL,1,3,1.05
South,Tennessee,Clarksville,NULL,NULL,27,620.6800000000001,9.020000000000001
South,Tennessee,Columbia,Accessories,"Memorex Mini Travel Drive 8 GB USB 2.0 Flash Drive",2,18.53,4.4
South,Tennessee,Columbia,Accessories,NULL,2,18.53,4.4
South,Tennessee,Columbia,Appliances,"Hoover Commercial Soft Guard Upright Vacuum And Disposable Filtration Bags",7,43.51,3.81
South,Tennessee,Columbia,Appliances,"Hoover WindTunnel Plus Canister Vacuum",3,871.8,87.18
South,Tennessee,Columbia,Appliances,NULL,10,915.31,90.99000000000001
South,Tennessee,Columbia,Binders,"Ibico Plastic Spiral Binding Combs",2,18.24,-14.59
South,Tennessee,Columbia,Binders,"Recycled Easel Ring Binders",3,13.43,-11.19
South,Tennessee,Columbia,Binders,NULL,5,31.669999999999998,-25.78
South,Tennessee,Columbia,Chairs,"Global Low Back Tilter Chair",2,161.57,-28.27
South,Tennessee,Columbia,Chairs,"Global Push Button Manager's Chair, Indigo",8,389.7,43.84
South,Tennessee,Columbia,Chairs,"SAFCO Arco Folding Chair",3,662.88,74.57
South,Tennessee,Columbia,Chairs,NULL,13,1214.15,90.14
South,Tennessee,Columbia,Furnishings,"Eldon Wave Desk Accessories",3,14.14,4.24
South,Tennessee,Columbia,Furnishings,"Ultra Door Kickplate, 8"H x 34""W"",5,79.12,13.85
South,Tennessee,Columbia,Furnishings,NULL,8,93.26,18.09
South,Tennessee,Columbia,Paper,"Adams Telephone Message Books, 5 1/4§ x 11§",2,9.66,3.26
South,Tennessee,Columbia,Paper,"Weyerhaeuser First Choice Laser/Copy Paper (20Lb. and 88 Bright)",5,25.92,9.07
South,Tennessee,Columbia,Paper,"White Dual Perf Computer Printout Paper, 2700 Sheets, 1 Part, Heavyweight, 20 lbs., 14 7/8 x 11",4,177.54,62.14
South,Tennessee,Columbia,Paper,NULL,11,213.12,74.47
South,Tennessee,Columbia,Phones,"Wi-Ex zBoost YX540 Cellular Phone Signal Booster",4,467.04,58.38
South,Tennessee,Columbia,Phones,NULL,4,467.04,58.38
South,Tennessee,Columbia,Storage,"Acco Perma 3000 Stacking Storage Drawers",4,67.14,-0.84
South,Tennessee,Columbia,Storage,"Fellowes Super Stor/Drawer Files",2,258.48,-3.23
South,Tennessee,Columbia,Storage,NULL,6,325.62,-4.07
South,Tennessee,Columbia,Supplies,"Staple remover",3,8.83,-1.99
South,Tennessee,Columbia,Supplies,NULL,3,8.83,-1.99
South,Tennessee,Columbia,Tables,"Balt Solid Wood Round Tables",7,1,-968.88
South,Tennessee,Columbia,Tables,NULL,7,1,-968.88
South,Tennessee,Columbia,NULL,NULL,69,3288.5299999999993,-664.25
South,Tennessee,Franklin,Appliances,"Fellowes Basic Home/Office Series Surge Protectors",2,20.77,2.34
South,Tennessee,Franklin,Appliances,NULL,2,20.77,2.34
South,Tennessee,Franklin,Art,"Newell 310",2,2.82,0.32
South,Tennessee,Franklin,Art,NULL,2,2.82,0.32
South,Tennessee,Franklin,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8" x 11""",2,2.95,-2.06
South,Tennessee,Franklin,Binders,"Pressboard Data Binder, Crimson, 12" X 8 1/2"""",2,3.2,-2.56
South,Tennessee,Franklin,Binders,NULL,4,6.15,-4.62
South,Tennessee,Franklin,Furnishings,"Eldon 200 Class Desk Accessories, Burgundy",7,35.17,9.67
South,Tennessee,Franklin,Furnishings,NULL,7,35.17,9.67
South,Tennessee,Franklin,Labels,"Avery 510",4,12,4.2
South,Tennessee,Franklin,Labels,NULL,4,12,4.2
South,Tennessee,Franklin,Paper,"Xerox 217",1,5.18,1.81
South,Tennessee,Franklin,Paper,NULL,1,5.18,1.81
South,Tennessee,Franklin,Phones,"ARKON Windshield Dashboard Air Vent Car Mount Holder",3,40.68,-9.15
South,Tennessee,Franklin,Phones,NULL,3,40.68,-9.15
South,Tennessee,Franklin,Storage,"Safco Wire Cube Shelving System, For Use as 4 or 5 14" Cubes",1,25.42,-4.77
South,Tennessee,Franklin,Storage,"Tennsco Double-Tier Lockers",4,720.06,-63.01
South,Tennessee,Franklin,Storage,NULL,5,745.4799999999999,-67.78
South,Tennessee,Franklin,Tables,"Hon 61000 Series Interactive Training Tables",3,79.97,-29.32
South,Tennessee,Franklin,Tables,NULL,3,79.97,-29.32
South,Tennessee,Franklin,NULL,NULL,31,948.22,-92.53
South,Tennessee,Hendersonville,Art,"Pencil and Crayon Sharpener",7,12.26,1.07
South,Tennessee,Hendersonville,Art,NULL,7,12.26,1.07
South,Tennessee,Hendersonville,Binders,"Avery Durable Slant Ring Binders",5,11.88,-7.92
South,Tennessee,Hendersonville,Binders,"Tuff Stuff Recycled Round Ring Binders",3,4.34,-3.04
South,Tennessee,Hendersonville,Binders,NULL,8,16.22,-10.96
South,Tennessee,Hendersonville,Furnishings,"Executive Impressions 14" Two-Color Numerals Wall Clock"",4,72.7,19.08
South,Tennessee,Hendersonville,Furnishings,NULL,4,72.7,19.08
South,Tennessee,Hendersonville,Storage,"Safco Industrial Wire Shelving System",3,218.35,-54.59
South,Tennessee,Hendersonville,Storage,NULL,3,218.35,-54.59
South,Tennessee,Hendersonville,NULL,NULL,22,319.53,-45.400000000000006
South,Tennessee,Jackson,Accessories,"Logitech ClearChat Comfort/USB Headset H390",2,46.86,7.62
South,Tennessee,Jackson,Accessories,NULL,2,46.86,7.62
South,Tennessee,Jackson,Appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Large Room",5,59.24,16.29
South,Tennessee,Jackson,Appliances,NULL,5,59.24,16.29
South,Tennessee,Jackson,Art,"Newell 325",7,23.13,2.89
South,Tennessee,Jackson,Art,"Zebra Zazzle Fluorescent Highlighters",2,9.73,1.7
South,Tennessee,Jackson,Art,NULL,9,32.86,4.59
South,Tennessee,Jackson,Chairs,"Office Star - Mesh Screen back chair with Vinyl seat",2,209.57,-23.58
South,Tennessee,Jackson,Chairs,NULL,2,209.57,-23.58
South,Tennessee,Jackson,Furnishings,"Howard Miller 12-3/4 Diameter Accuwave DS  Wall Clock",11,692.47,190.43
South,Tennessee,Jackson,Furnishings,NULL,11,692.47,190.43
South,Tennessee,Jackson,Paper,"Xerox 199",1,3.42,1.07
South,Tennessee,Jackson,Paper,NULL,1,3.42,1.07
South,Tennessee,Jackson,Storage,"Acco Perma 3000 Stacking Storage Drawers",9,111.67,6.98
South,Tennessee,Jackson,Storage,Crate-A-Files,3,26.16,1.96
South,Tennessee,Jackson,Storage,NULL,12,137.83,8.940000000000001
South,Tennessee,Jackson,Tables,"Bevis Round Bullnose 29" High Table Top"",6,934.96,-249.32
South,Tennessee,Jackson,Tables,NULL,6,934.96,-249.32
South,Tennessee,Jackson,NULL,NULL,48,2117.21,-43.95999999999998
South,Tennessee,"Johnson City",Appliances,"1.7 Cubic Foot Compact "Cube"" Office Refrigerators"",2,333.06,29.14
South,Tennessee,"Johnson City",Appliances,NULL,2,333.06,29.14
South,Tennessee,"Johnson City",Art,"Newell 310",3,4.22,0.48
South,Tennessee,"Johnson City",Art,NULL,3,4.22,0.48
South,Tennessee,"Johnson City",Binders,"Avery Durable Slant Ring Binders With Label Holder",2,2.51,-1.84
South,Tennessee,"Johnson City",Binders,"Ibico Presentation Index for Binding Systems",5,5.97,-4.58
South,Tennessee,"Johnson City",Binders,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"",7,86.06,-63.11
South,Tennessee,"Johnson City",Binders,NULL,14,94.54,-69.53
South,Tennessee,"Johnson City",Envelopes,"#10- 4 1/8" x 9 1/2"" Security-Tint Envelopes"",3,18.34,6.65
South,Tennessee,"Johnson City",Envelopes,"Staple envelope",3,23.47,7.63
South,Tennessee,"Johnson City",Envelopes,NULL,6,41.81,14.280000000000001
South,Tennessee,"Johnson City",Paper,"Southworth 100% R谷sum谷 Paper, 24lb.",4,24.9,7.78
South,Tennessee,"Johnson City",Paper,"Xerox 1931",7,36.29,12.7
South,Tennessee,"Johnson City",Paper,"Xerox 1971",3,10.27,3.21
South,Tennessee,"Johnson City",Paper,NULL,14,71.46,23.69
South,Tennessee,"Johnson City",Phones,"iHome FM Clock Radio with Lightning Dock",2,111.98,7
South,Tennessee,"Johnson City",Phones,"Nortel Networks T7316 E Nt8 B27",2,108.78,6.8
South,Tennessee,"Johnson City",Phones,NULL,4,220.76,13.8
South,Tennessee,"Johnson City",NULL,NULL,43,765.8499999999999,11.860000000000001
South,Tennessee,Knoxville,Accessories,"Maxell?LTO Ultrium - 800 GB",4,89.57,-1.12
South,Tennessee,Knoxville,Accessories,NULL,4,89.57,-1.12
South,Tennessee,Knoxville,Appliances,"Belkin 5 Outlet SurgeMaster Power Centers",2,87.17,8.72
South,Tennessee,Knoxville,Appliances,NULL,2,87.17,8.72
South,Tennessee,Knoxville,Art,"Model L Table or Wall-Mount Pencil Sharpener",5,71.96,7.2
South,Tennessee,Knoxville,Art,"Newell 322",3,4.37,0.38
South,Tennessee,Knoxville,Art,"Newell 343",2,4.7,0.41
South,Tennessee,Knoxville,Art,"Prismacolor Color Pencil Set",2,31.74,8.33
South,Tennessee,Knoxville,Art,NULL,12,112.77,16.32
South,Tennessee,Knoxville,Binders,"Ibico Plastic Spiral Binding Combs",3,27.36,-21.89
South,Tennessee,Knoxville,Binders,"Lock-Up Easel 'Spel-Binder'",4,34.24,-26.25
South,Tennessee,Knoxville,Binders,NULL,7,61.6,-48.14
South,Tennessee,Knoxville,Chairs,"Global Highback Leather Tilter in Burgundy",3,218.38,-10.92
South,Tennessee,Knoxville,Chairs,"Office Star - Mesh Screen back chair with Vinyl seat",3,314.35,-35.36
South,Tennessee,Knoxville,Chairs,NULL,6,532.73,-46.28
South,Tennessee,Knoxville,Furnishings,"DAX Wood Document Frame",3,32.95,6.59
South,Tennessee,Knoxville,Furnishings,"Eldon Expressions Wood Desk Accessories, Oak",2,11.81,1.33
South,Tennessee,Knoxville,Furnishings,"Eldon Image Series Desk Accessories, Ebony",2,19.76,5.93
South,Tennessee,Knoxville,Furnishings,"Executive Impressions 14" Contract Wall Clock"",5,88.92,14.45
South,Tennessee,Knoxville,Furnishings,"Howard Miller 14-1/2" Diameter Chrome Round Wall Clock"",1,9.66,1.57
South,Tennessee,Knoxville,Furnishings,NULL,13,163.1,29.869999999999997
South,Tennessee,Knoxville,Labels,"Avery 474",2,4.61,1.67
South,Tennessee,Knoxville,Labels,"Avery 505",5,59.2,22.2
South,Tennessee,Knoxville,Labels,NULL,7,63.81,23.869999999999997
South,Tennessee,Knoxville,Paper,"RSVP Cards & Envelopes, Blank White, 8-1/2" X 11""",3,12.19,4.11
South,Tennessee,Knoxville,Paper,"Xerox 1949",7,27.89,10.11
South,Tennessee,Knoxville,Paper,"Xerox 1996",4,20.74,7.26
South,Tennessee,Knoxville,Paper,"Xerox 220",3,15.55,5.44
South,Tennessee,Knoxville,Paper,NULL,17,76.36999999999999,26.919999999999998
South,Tennessee,Knoxville,Storage,"Contico 72"H Heavy-Duty Storage System"",3,98.35,-24.59
South,Tennessee,Knoxville,Storage,NULL,3,98.35,-24.59
South,Tennessee,Knoxville,Tables,"Chromcraft Bull-Nose Wood Oval Conference Tables & Bases",7,2,-1
South,Tennessee,Knoxville,Tables,"Lesro Round Back Collection Coffee Table, End Table",3,328.59,-147.87
South,Tennessee,Knoxville,Tables,NULL,10,330.59,-148.87
South,Tennessee,Knoxville,NULL,NULL,81,1616.06,-163.3
South,Tennessee,Lebanon,Paper,"Xerox 1893",5,163.96,59.44
South,Tennessee,Lebanon,Paper,NULL,5,163.96,59.44
South,Tennessee,Lebanon,Phones,"Apple iPhone 5C",3,239.98,18
South,Tennessee,Lebanon,Phones,NULL,3,239.98,18
South,Tennessee,Lebanon,Storage,"Portfile Personal File Boxes",6,84.96,6.37
South,Tennessee,Lebanon,Storage,NULL,6,84.96,6.37
South,Tennessee,Lebanon,NULL,NULL,14,488.9,83.81
South,Tennessee,Memphis,Accessories,"Maxell 4.7GB DVD-R 5/Pack",2,1.58,0.48
South,Tennessee,Memphis,Accessories,NULL,2,1.58,0.48
South,Tennessee,Memphis,Appliances,"Belkin Premiere Surge Master II 8-outlet surge protector",7,272.05,30.61
South,Tennessee,Memphis,Appliances,NULL,7,272.05,30.61
South,Tennessee,Memphis,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8" x 11""",2,2.95,-2.06
South,Tennessee,Memphis,Binders,"GBC DocuBind TL300 Electric Binding System",6,1,-1
South,Tennessee,Memphis,Binders,"Mead 1st Gear 2" Zipper Binder",3,11.67,-7.78
South,Tennessee,Memphis,Binders,"Newell 3-Hole Punched Plastic Slotted Magazine Holders for Binders",2,2.74,-2.01
South,Tennessee,Memphis,Binders,NULL,13,18.36,-12.85
South,Tennessee,Memphis,Chairs,"Global Leather Executive Chair",2,561.58,70.2
South,Tennessee,Memphis,Chairs,"High-Back Leather Manager's Chair",8,831.94,-114.39
South,Tennessee,Memphis,Chairs,"Hon Olson Stacker Chairs",2,423.65,47.66
South,Tennessee,Memphis,Chairs,NULL,12,1817.17,3.469999999999999
South,Tennessee,Memphis,Envelopes,"#10- 4 1/8" x 9 1/2"" Recycled Envelopes"",8,55.94,18.88
South,Tennessee,Memphis,Envelopes,"Colored Envelopes",5,14.76,4.8
South,Tennessee,Memphis,Envelopes,"Peel & Seel Recycled Catalog Envelopes, Brown",7,64.85,24.32
South,Tennessee,Memphis,Envelopes,NULL,20,135.55,48
South,Tennessee,Memphis,Fasteners,Staples,5,24.32,9.12
South,Tennessee,Memphis,Fasteners,"Vinyl Coated Wire Paper Clips in Organizer Box, 800/Box",6,55.1,18.6
South,Tennessee,Memphis,Fasteners,NULL,11,79.42,27.72
South,Tennessee,Memphis,Furnishings,"Advantus Panel Wall Certificate Holder - 8.5x11",2,19.52,5.37
South,Tennessee,Memphis,Furnishings,"Eldon Radial Chair Mat for Low to Medium Pile Carpets",1,31.98,0
South,Tennessee,Memphis,Furnishings,"Master Caster Door Stop, Brown",5,20.32,3.56
South,Tennessee,Memphis,Furnishings,"Tenex Traditional Chairmats for Medium Pile Carpet, Standard Lip, 36" x 48"""",2,97.04,1.21
South,Tennessee,Memphis,Furnishings,NULL,10,168.86,10.14
South,Tennessee,Memphis,Labels,"Avery 499",1,3.98,1.29
South,Tennessee,Memphis,Labels,"Avery 507",8,18.43,5.99
South,Tennessee,Memphis,Labels,NULL,9,22.41,7.28
South,Tennessee,Memphis,Paper,""While you Were Out"" Message Book",3,8.9,3.34
South,Tennessee,Memphis,Paper,"Xerox 1909",2,42.21,13.72
South,Tennessee,Memphis,Paper,"Xerox 2",5,25.92,9.07
South,Tennessee,Memphis,Paper,NULL,10,77.03,26.130000000000003
South,Tennessee,Memphis,Storage,"2300 Heavy-Duty Transfer File Systems by Perma",5,99.92,-1.25
South,Tennessee,Memphis,Storage,"Carina Media Storage Towers in Natural & Black",5,243.92,-54.88
South,Tennessee,Memphis,Storage,"Safco Industrial Wire Shelving System",1,72.78,-18.2
South,Tennessee,Memphis,Storage,"Tennsco Double-Tier Lockers",4,720.06,-63.01
South,Tennessee,Memphis,Storage,"Tennsco Industrial Shelving",1,39.13,-8.8
South,Tennessee,Memphis,Storage,NULL,16,1175.81,-146.14000000000001
South,Tennessee,Memphis,Tables,"Balt Solid Wood Rectangular Table",3,189.88,-94.94
South,Tennessee,Memphis,Tables,"Bevis 44 x 96 Conference Tables",3,370.62,-142.07
South,Tennessee,Memphis,Tables,NULL,6,560.5,-237.01
South,Tennessee,Memphis,NULL,NULL,116,4328.740000000002,-242.17000000000002
South,Tennessee,Murfreesboro,Accessories,"Maxell CD-R Discs",3,4.73,0.71
South,Tennessee,Murfreesboro,Accessories,"SanDisk Ultra 16 GB MicroSDHC Class 10 Memory Card",7,72.74,-12.73
South,Tennessee,Murfreesboro,Accessories,NULL,10,77.47,-12.02
South,Tennessee,Murfreesboro,Binders,"Wilson Jones 1" Hanging DublLock Ring Binders"",4,6.34,-4.65
South,Tennessee,Murfreesboro,Binders,"Wilson Jones Custom Binder Spines & Labels",2,3.26,-2.28
South,Tennessee,Murfreesboro,Binders,"Wilson Jones data.warehouse D-Ring Binders with DublLock",1,2.47,-1.81
South,Tennessee,Murfreesboro,Binders,NULL,7,12.07,-8.74
South,Tennessee,Murfreesboro,Bookcases,"O'Sullivan 5-Shelf Heavy-Duty Bookcases",2,131.1,8.19
South,Tennessee,Murfreesboro,Bookcases,NULL,2,131.1,8.19
South,Tennessee,Murfreesboro,Furnishings,"Executive Impressions 14" Contract Wall Clock with Quartz Movement"",3,53.35,16.01
South,Tennessee,Murfreesboro,Furnishings,"Telescoping Adjustable Floor Lamp",1,15.99,1
South,Tennessee,Murfreesboro,Furnishings,NULL,4,69.34,17.01
South,Tennessee,Murfreesboro,Paper,"Advantus Motivational Note Cards",1,10.48,3.8
South,Tennessee,Murfreesboro,Paper,"Xerox 1965",3,14.35,5.2
South,Tennessee,Murfreesboro,Paper,NULL,4,24.83,9
South,Tennessee,Murfreesboro,Storage,"Staple magnet",3,22.51,2.25
South,Tennessee,Murfreesboro,Storage,NULL,3,22.51,2.25
South,Tennessee,Murfreesboro,NULL,NULL,30,337.32000000000005,15.689999999999998
South,Tennessee,Nashville,Accessories,"Memorex Froggy Flash Drive 4 GB",4,35.17,8.35
South,Tennessee,Nashville,Accessories,NULL,4,35.17,8.35
South,Tennessee,Nashville,Appliances,"Eureka The Boss Cordless Rechargeable Stick Vac",2,81.57,7.14
South,Tennessee,Nashville,Appliances,"Staple holder",8,76.61,6.7
South,Tennessee,Nashville,Appliances,NULL,10,158.18,13.84
South,Tennessee,Nashville,Art,"Binney & Smith inkTank Desk Highlighter, Chisel Tip, Yellow, 12/Box",3,5.16,0.84
South,Tennessee,Nashville,Art,"Newell 312",9,42.05,5.26
South,Tennessee,Nashville,Art,"Newell 333",2,4.45,0.33
South,Tennessee,Nashville,Art,"Stanley Bostitch Contemporary Electric Pencil Sharpeners",5,67.92,6.79
South,Tennessee,Nashville,Art,NULL,19,119.58,13.219999999999999
South,Tennessee,Nashville,Binders,"GBC Ibimaster 500 Manual ProClick Binding System",6,1,-913.18
South,Tennessee,Nashville,Binders,"GBC ProClick Spines for 32-Hole Punch",3,11.28,-8.65
South,Tennessee,Nashville,Binders,"Ibico Recycled Grain-Textured Covers",3,31.09,-20.72
South,Tennessee,Nashville,Binders,NULL,12,43.37,-942.55
South,Tennessee,Nashville,Chairs,"Global Push Button Manager's Chair, Indigo",2,97.42,10.96
South,Tennessee,Nashville,Chairs,NULL,2,97.42,10.96
South,Tennessee,Nashville,Fasteners,"Assorted Color Push Pins",5,7.24,1.18
South,Tennessee,Nashville,Fasteners,NULL,5,7.24,1.18
South,Tennessee,Nashville,Furnishings,"3M Polarizing Light Filter Sleeves",3,44.76,14.55
South,Tennessee,Nashville,Furnishings,"Staple-based wall hangings",4,31.17,9.35
South,Tennessee,Nashville,Furnishings,NULL,7,75.93,23.9
South,Tennessee,Nashville,Labels,"Avery 474",4,9.22,3.34
South,Tennessee,Nashville,Labels,NULL,4,9.22,3.34
South,Tennessee,Nashville,Machines,"Okidata C610n Printer",2,649,-272.58
South,Tennessee,Nashville,Machines,NULL,2,649,-272.58
South,Tennessee,Nashville,Paper,"Ampad Evidence Wirebond Steno Books, 6" x 9"""",2,3.49,1.18
South,Tennessee,Nashville,Paper,"Speediset Carbonless Redi-Letter 7" x 8 1/2"""",2,16.5,5.57
South,Tennessee,Nashville,Paper,"Xerox 1884",9,143.86,48.55
South,Tennessee,Nashville,Paper,"Xerox 1955",5,91.36,29.69
South,Tennessee,Nashville,Paper,"Xerox 1992",7,123.09,40
South,Tennessee,Nashville,Paper,"Xerox 200",3,15.55,5.44
South,Tennessee,Nashville,Paper,"Xerox 227",2,10.37,3.63
South,Tennessee,Nashville,Paper,NULL,30,404.2200000000001,134.06
South,Tennessee,Nashville,Phones,"HTC One",3,239.98,27
South,Tennessee,Nashville,Phones,"Samsung Galaxy S III - 16GB - pebble blue (T-Mobile)",8,2,223.99
South,Tennessee,Nashville,Phones,NULL,11,241.98,250.99
South,Tennessee,Nashville,Storage,"Carina Double Wide Media Storage Towers in Natural & Black",1,64.78,-12.96
South,Tennessee,Nashville,Storage,"Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h",4,294.37,-58.87
South,Tennessee,Nashville,Storage,"Hot File 7-Pocket, Floor Stand",1,142.78,17.85
South,Tennessee,Nashville,Storage,NULL,6,501.92999999999995,-53.98
