RowID,OrderID,OrderDate,CustomerID,City,PostalCode,ProductID,ProductName,Sales,Quantity,Discount,Profit,Price
7907,US-2019-118766,2019-10-15,LS-16975,Dallas,75217,OFF-BI-10002813,Avery Reinforcements for Hole-Punch Pages,3.96,10,0.8,-6.93,19.8
7908,CA-2020-112585,2020-07-30,RW-19630,San Francisco,94122,OFF-AP-10003849,Hoover Shoulder Vac Commercial Portable Vacuum,715.64,2,0,178.91,715.64
7909,CA-2020-149762,2020-12-03,RD-19720,Morgan Hill,95037,FUR-TA-10004147,Hon 4060 Series Tables,268.7,3,0.2,6.7176,335.88
7910,CA-2020-149762,2020-12-03,RD-19720,Morgan Hill,95037,OFF-AR-10001662,Rogers Handheld Barrel Pencil Sharpener,21.92,8,0,5.9184,21.92
7911,CA-2020-149762,2020-12-03,RD-19720,Morgan Hill,95037,OFF-ST-10001558,Acco Perma 4000 Stacking Storage Drawers,48.72,3,0,7.308,48.72
7912,CA-2020-149762,2020-12-03,RD-19720,Morgan Hill,95037,FUR-BO-10001337,O'Sullivan Living Dimensions 2-Shelf Bookcases,205.67,2,0.15,-12.098,241.96
7913,CA-2020-167605,2020-04-28,RB-19570,Saint Charles,60174,FUR-FU-10001602,"Eldon Delta Triangular Chair Mat, 52' x 58', Clear",30.34,2,0.6,-31.8612,75.86
7914,US-2021-105697,2021-08-25,JE-15715,Cleveland,44105,OFF-ST-10003996,"Letter/Legal File Tote with Clear Snap-On Lid, Black Granite",25.7,2,0.2,1.9272,32.12
7915,CA-2021-165323,2021-06-17,SR-20740,New York City,10024,TEC-MA-10003673,Hewlett-Packard Desktjet 6988DT Refurbished Printer,3404.5,5,0,1668.205,3404.5
7916,CA-2021-165323,2021-06-17,SR-20740,New York City,10024,TEC-AC-10004992,Kingston Digital DataTraveler 64GB USB 2.0,101.34,3,0,8.1072,101.34
7917,CA-2019-110891,2019-11-20,PO-19195,Philadelphia,19140,FUR-CH-10002880,"Global High-Back Leather Tilter, Burgundy",344.37,4,0.3,-93.4724,491.96
7918,CA-2021-100783,2021-09-04,JK-16120,Garland,75043,OFF-AR-10000380,"Hunt PowerHouse Electric Pencil Sharpener, Blue",30.38,1,0.2,3.798,37.98
7919,CA-2019-152513,2019-07-04,JP-16135,San Diego,92024,OFF-BI-10002706,Avery Premier Heavy-Duty Binder with Round Locking Rings,22.85,2,0.2,7.4256,28.56
7920,CA-2021-139822,2021-09-15,Dp-13240,Waterbury,6708,OFF-ST-10000943,Eldon ProFile File 'N Store Portable File Tub Letter/Legal Size Black,38.62,2,0,10.8136,38.62
7921,CA-2021-139822,2021-09-15,Dp-13240,Waterbury,6708,TEC-AC-10001090,Micro Innovations Wireless Classic Keyboard with Mouse,59.98,2,0,10.7964,59.98
7922,CA-2021-107713,2021-03-13,JB-16000,Columbia,21044,OFF-BI-10002026,Avery Arch Ring Binders,174.3,3,0,81.921,174.3
7923,CA-2021-134096,2021-09-24,PP-18955,Hollywood,33021,TEC-PH-10000526,Vtech CS6719,383.96,5,0.2,38.396,479.95
7924,CA-2021-134096,2021-09-24,PP-18955,Hollywood,33021,OFF-BI-10004002,Wilson Jones International Size A4 Ring Binders,15.57,3,0.7,-11.418,51.9
7925,CA-2020-125843,2020-08-13,RF-19840,Springfield,22153,OFF-BI-10002309,Avery Heavy-Duty EZD  Binder With Locking Rings,22.32,4,0,10.7136,22.32
7926,CA-2020-125843,2020-08-13,RF-19840,Springfield,22153,OFF-LA-10003923,Alphabetical Labels for Top Tab Filing,103.6,7,0,51.8,103.6
7927,CA-2021-120404,2021-11-20,KH-16330,New York City,10035,TEC-AC-10003433,Maxell 4.7GB DVD+R 5/Pack,2.97,3,0,1.3365,2.97
7928,CA-2021-120404,2021-11-20,KH-16330,New York City,10035,TEC-PH-10001363,Apple iPhone 5S,569.99,1,0,170.997,569.99
7929,CA-2021-120404,2021-11-20,KH-16330,New York City,10035,FUR-FU-10000820,Tensor Brushed Steel Torchiere Floor Lamp,50.97,3,0,9.1746,50.97
7930,CA-2021-167549,2021-07-25,EM-14200,Dallas,75217,FUR-TA-10004767,Safco Drafting Table,298.12,6,0.3,-4.2588,425.88
7931,CA-2020-120082,2020-03-25,DK-12835,New York City,10024,OFF-AR-10001955,Newell 319,59.52,3,0,17.856,59.52
7932,US-2020-168095,2020-07-15,MC-17425,Portland,97206,FUR-CH-10004886,Bevis Steel Folding Chairs,230.28,3,0.2,23.028,287.85
7933,US-2020-168095,2020-07-15,MC-17425,Portland,97206,OFF-PA-10003641,Xerox 1909,105.52,5,0.2,34.294,131.9
7934,CA-2021-166093,2021-08-17,RW-19540,Brentwood,94513,OFF-EN-10003134,Staple envelope,23.36,2,0,11.68,23.36
7935,CA-2021-166093,2021-08-17,RW-19540,Brentwood,94513,TEC-PH-10002564,OtterBox Defender Series Case - Samsung Galaxy S4,71.98,3,0.2,8.997,89.97
7936,CA-2021-166093,2021-08-17,RW-19540,Brentwood,94513,OFF-PA-10003893,Xerox 1962,8.56,2,0,3.852,8.56
7937,CA-2021-166093,2021-08-17,RW-19540,Brentwood,94513,OFF-BI-10000174,"Wilson Jones Clip & Carry Folder Binder Tool for Ring Binders, Clear",13.92,3,0.2,4.872,17.4
7938,CA-2021-166093,2021-08-17,RW-19540,Brentwood,94513,OFF-AP-10001058,Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators,2518.29,9,0,654.7554,2518.29
7939,CA-2021-166093,2021-08-17,RW-19540,Brentwood,94513,OFF-ST-10001496,Standard Rollaway File with Lock,540.57,3,0,140.5482,540.57
7940,CA-2021-166093,2021-08-17,RW-19540,Brentwood,94513,OFF-BI-10004230,GBC Recycled Grain Textured Covers,221.06,8,0.2,77.3696,276.32
7941,CA-2020-146325,2020-12-14,DS-13180,San Diego,92037,FUR-CH-10001146,"Global Task Chair, Black",81.42,2,0.2,-9.1602,101.78
7942,CA-2020-146325,2020-12-14,DS-13180,San Diego,92037,OFF-ST-10001590,"Tenex Personal Project File with Scoop Front Design, Black",134.8,10,0,35.048,134.8
7943,CA-2021-134194,2021-12-25,GA-14725,Dallas,75081,OFF-BI-10003684,Wilson Jones Legal Size Ring Binders,39.58,9,0.8,-59.373,197.91
7944,CA-2021-134194,2021-12-25,GA-14725,Dallas,75081,OFF-SU-10000946,Staple remover,44.69,7,0.2,5.0274,55.86
7945,CA-2021-134194,2021-12-25,GA-14725,Dallas,75081,OFF-AR-10001615,Newell 34,31.74,2,0.2,2.3808,39.68
7946,CA-2021-134194,2021-12-25,GA-14725,Dallas,75081,OFF-BI-10001597,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2', Blue",40.98,5,0.8,-65.568,204.9
7947,CA-2021-134194,2021-12-25,GA-14725,Dallas,75081,OFF-BI-10001116,Wilson Jones 1' Hanging DublLock Ring Binders,3.17,3,0.8,-5.0688,15.84
7948,CA-2018-131009,2018-03-01,SC-20380,El Paso,79907,OFF-FA-10004395,Plymouth Boxed Rubber Bands by Plymouth,18.84,5,0.2,-3.5325,23.55
7949,CA-2018-131009,2018-03-01,SC-20380,El Paso,79907,FUR-CH-10001270,Harbour Creations Steel Folding Chair,362.25,6,0.3,0,517.5
7950,CA-2018-131009,2018-03-01,SC-20380,El Paso,79907,FUR-FU-10001095,DAX Black Cherry Wood-Tone Poster Frame,63.55,6,0.6,-34.9536,158.88
7951,CA-2018-131009,2018-03-01,SC-20380,El Paso,79907,OFF-ST-10001469,Fellowes Bankers Box Recycled Super Stor/Drawer,129.55,3,0.2,-22.6716,161.94
7952,CA-2019-145814,2019-11-19,KD-16345,New York City,10035,OFF-BI-10003196,Accohide Poly Flexible Ring Binders,5.98,2,0.2,2.244,7.48
7953,CA-2019-145814,2019-11-19,KD-16345,New York City,10035,TEC-PH-10002200,Aastra 6757i CT Wireless VoIP phone,861.76,4,0,249.9104,861.76
7954,CA-2018-138359,2018-04-01,KH-16330,Revere,2151,OFF-ST-10000636,Rogers Profile Extra Capacity Storage Tub,66.96,4,0,2.6784,66.96
7955,CA-2018-138359,2018-04-01,KH-16330,Revere,2151,OFF-BI-10000145,Zipper Ring Binder Pockets,6.24,2,0,3.0576,6.24
7956,CA-2021-131807,2021-10-05,GG-14650,Chico,95928,FUR-CH-10001190,Global Deluxe High-Back Office Chair in Storm,435.17,4,0.2,-59.8356,543.96
7957,CA-2021-131807,2021-10-05,GG-14650,Chico,95928,OFF-FA-10002780,Staples,14.9,5,0,6.854,14.9
7958,CA-2021-131807,2021-10-05,GG-14650,Chico,95928,OFF-AP-10004052,"Hoover Replacement Belts For Soft Guard & Commercial Ltweight Upright Vacs, 2/Pk",15.8,4,0,4.108,15.8
7959,CA-2021-131807,2021-10-05,GG-14650,Chico,95928,FUR-FU-10004666,DAX Clear Channel Poster Frame,72.9,5,0,26.973,72.9
7960,CA-2021-131807,2021-10-05,GG-14650,Chico,95928,FUR-TA-10004086,KI Adjustable-Height Table,206.35,3,0.2,5.1588,257.94
7961,CA-2021-131807,2021-10-05,GG-14650,Chico,95928,TEC-PH-10000702,"Square Credit Card Reader, 4 1/2' x 4 1/2' x 1', White",7.99,1,0.2,2.6973,9.99
7962,CA-2021-104864,2021-11-18,JS-15685,Miramar,33023,OFF-ST-10002301,Tennsco Commercial Shelving,81.36,5,0.2,-19.323,101.7
7963,CA-2021-104864,2021-11-18,JS-15685,Miramar,33023,OFF-BI-10001636,Ibico Plastic and Wire Spiral Binding Combs,20.23,8,0.7,-16.1856,67.44
7964,CA-2021-104864,2021-11-18,JS-15685,Miramar,33023,OFF-AP-10002684,"Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection",389.06,4,0.2,48.632,486.32
7965,CA-2021-104864,2021-11-18,JS-15685,Miramar,33023,OFF-PA-10004609,Xerox 221,20.74,4,0.2,7.2576,25.92
7966,CA-2021-104864,2021-11-18,JS-15685,Miramar,33023,OFF-PA-10003309,Xerox 211,41.47,8,0.2,14.5152,51.84
7967,CA-2019-138219,2019-03-23,BP-11095,Los Angeles,90049,OFF-PA-10000380,"REDIFORM Incoming/Outgoing Call Register, 11' X 8 1/2', 100 Messages",33.36,4,0,16.68,33.36
7968,CA-2020-157707,2020-10-10,CC-12610,Denver,80219,FUR-BO-10001567,"Bush Westfield Collection Bookcases, Dark Cherry Finish, Fully Assembled",90.88,3,0.7,-190.8522,302.94
7969,CA-2020-157707,2020-10-10,CC-12610,Denver,80219,TEC-PH-10002583,iOttie HLCRIO102 Car Mount,15.99,1,0.2,-2.9985,19.99
7970,CA-2020-157707,2020-10-10,CC-12610,Denver,80219,FUR-CH-10004853,"Global Manager's Adjustable Task Chair, Storm",120.78,1,0.2,13.5882,150.98
7971,US-2019-126753,2019-08-16,SP-20860,Philadelphia,19134,TEC-PH-10003580,Cisco IP Phone 7961G-GE VoIP phone,519.79,4,0.4,-112.6216,866.32
7972,US-2019-126753,2019-08-16,SP-20860,Philadelphia,19134,TEC-AC-10004227,SanDisk Ultra 16 GB MicroSDHC Class 10 Memory Card,31.18,3,0.2,-5.4558,38.97
7973,US-2019-126753,2019-08-16,SP-20860,Philadelphia,19134,OFF-PA-10002787,Xerox 227,10.37,2,0.2,3.6288,12.96
7974,US-2019-126753,2019-08-16,SP-20860,Philadelphia,19134,OFF-BI-10003981,Avery Durable Plastic 1' Binders,2.72,2,0.7,-1.9068,9.08
7975,US-2019-126753,2019-08-16,SP-20860,Philadelphia,19134,FUR-FU-10001488,"Tenex 46' x 60' Computer Anti-Static Chairmat, Rectangular Shaped",254.35,3,0.2,0,317.94
7976,US-2019-126753,2019-08-16,SP-20860,Philadelphia,19134,OFF-BI-10003727,Avery Durable Slant Ring Binders With Label Holder,3.76,3,0.7,-2.7588,12.54
7977,US-2019-126753,2019-08-16,SP-20860,Philadelphia,19134,OFF-PA-10000130,Xerox 199,10.27,3,0.2,3.21,12.84
7978,CA-2018-166051,2018-05-31,JK-15625,Jackson,39212,TEC-PH-10002680,Samsung Galaxy Note 3,659.97,3,0,197.991,659.97
7979,CA-2018-166051,2018-05-31,JK-15625,Jackson,39212,TEC-PH-10002538,Grandstream GXP1160 VoIP phone,113.73,3,0,32.9817,113.73
7980,CA-2019-113040,2019-08-27,CC-12100,Los Angeles,90045,OFF-BI-10001249,Avery Heavy-Duty EZD View Binder with Locking Rings,5.1,1,0.2,1.6588,6.38
7981,CA-2018-103800,2018-01-03,DP-13000,Houston,77095,OFF-PA-10000174,"Message Book, Wirebound, Four 5 1/2' X 4' Forms/Pg., 200 Dupl. Sets/Book",16.45,2,0.2,5.5512,20.56
7982,CA-2018-113383,2018-09-10,SF-20065,Clifton,7011,OFF-AP-10004532,Kensington 6 Outlet Guardian Standard Surge Protector,81.92,4,0,22.1184,81.92
7983,CA-2018-113383,2018-09-10,SF-20065,Clifton,7011,FUR-FU-10001986,"Dana Fluorescent Magnifying Lamp, White, 36'",254.9,5,0,76.47,254.9
7984,CA-2021-152499,2021-01-22,EH-13765,Chicago,60623,OFF-FA-10002975,Staples,15.12,5,0.2,4.914,18.9
7985,CA-2021-152499,2021-01-22,EH-13765,Chicago,60623,OFF-AR-10003481,Newell 348,7.87,3,0.2,0.8856,9.84
7986,CA-2020-151498,2020-04-21,DN-13690,Seattle,98115,OFF-BI-10004967,Round Ring Binders,8.32,5,0.2,2.808,10.4
7987,CA-2020-137939,2020-07-20,PJ-19015,Long Beach,11561,TEC-PH-10003589,invisibleSHIELD by ZAGG Smudge-Free Screen Protector,89.95,5,0,43.176,89.95
7988,US-2020-117793,2020-08-23,MA-17560,Sheboygan,53081,OFF-LA-10002945,"Permanent Self-Adhesive File Folder Labels for Typewriters, 1 1/8 x 3 1/2, White",25.2,4,0,11.592,25.2
7989,US-2020-117793,2020-08-23,MA-17560,Sheboygan,53081,OFF-LA-10003537,Avery 515,37.59,3,0,17.6673,37.59
7990,US-2020-117793,2020-08-23,MA-17560,Sheboygan,53081,OFF-ST-10002406,Pizazz Global Quick File,14.97,1,0,4.1916,14.97
7991,US-2020-117793,2020-08-23,MA-17560,Sheboygan,53081,TEC-AC-10003433,Maxell 4.7GB DVD+R 5/Pack,1.98,2,0,0.891,1.98
7992,CA-2020-133872,2020-06-14,VM-21835,Boca Raton,33433,OFF-BI-10002082,GBC Twin Loop Wire Binding Elements,39.94,4,0.7,-26.624,133.12
7993,CA-2020-133872,2020-06-14,VM-21835,Boca Raton,33433,TEC-AC-10000521,"Verbatim Slim CD and DVD Storage Cases, 50/Pack",18.46,2,0.2,2.308,23.08
7994,US-2019-165743,2019-11-20,MM-18055,Aurora,80013,OFF-BI-10001982,Wilson Jones Custom Binder Spines & Labels,4.9,3,0.7,-3.4272,16.32
7995,US-2019-165743,2019-11-20,MM-18055,Aurora,80013,FUR-BO-10002268,Sauder Barrister Bookcases,145.76,6,0.7,-247.7988,485.88
7996,US-2019-165743,2019-11-20,MM-18055,Aurora,80013,OFF-BI-10001758,Wilson Jones 14 Line Acrylic Coated Pressboard Data Binders,9.61,6,0.7,-7.3692,32.04
7997,US-2021-105998,2021-11-03,CR-12580,San Diego,92037,TEC-AC-10004469,Microsoft Sculpt Comfort Mouse,199.75,5,0,87.89,199.75
7998,US-2021-105998,2021-11-03,CR-12580,San Diego,92037,FUR-TA-10001095,Chromcraft Round Conference Tables,1673.18,12,0.2,20.9148,2091.48
7999,US-2018-148194,2018-05-04,BS-11365,Seattle,98105,FUR-FU-10001852,"Eldon Regeneration Recycled Desk Accessories, Smoke",12.18,7,0,3.8976,12.18
8000,US-2018-148194,2018-05-04,BS-11365,Seattle,98105,OFF-AP-10000696,Holmes Odor Grabber,57.68,4,0,19.0344,57.68
8001,US-2019-151407,2019-11-08,RD-19585,Dubuque,52001,TEC-PH-10003885,Cisco SPA508G,263.96,4,0,76.5484,263.96
8002,CA-2019-110870,2019-12-12,KD-16270,Los Angeles,90032,TEC-AC-10002926,Logitech Wireless Marathon Mouse M705,299.94,6,0,128.9742,299.94
8003,CA-2019-110870,2019-12-12,KD-16270,Los Angeles,90032,OFF-SU-10001225,Staple remover,25.76,7,0,0.5152,25.76
8004,CA-2018-143210,2018-12-01,AA-10645,Lowell,1852,TEC-PH-10004434,Cisco IP?Phone?7961G VoIP?phone?- Dark gray,271.9,2,0,78.851,271.9
8005,CA-2018-143210,2018-12-01,AA-10645,Lowell,1852,FUR-FU-10003878,"Linden 10' Round Wall Clock, Black",45.84,3,0,15.5856,45.84
8006,CA-2018-143210,2018-12-01,AA-10645,Lowell,1852,FUR-FU-10002268,Ultra Door Push Plate,9.82,2,0,3.2406,9.82
8007,CA-2020-139808,2020-10-07,MC-18100,Marysville,98270,OFF-FA-10001883,"Alliance Super-Size Bands, Assorted Sizes",93.36,12,0,0.9336,93.36
8008,CA-2019-110863,2019-11-17,AA-10645,Oklahoma City,73120,OFF-ST-10002756,"Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24' Deep, Sand",541.24,4,0,5.4124,541.24
8009,CA-2019-110863,2019-11-17,AA-10645,Oklahoma City,73120,OFF-PA-10000474,Easy-staple paper,106.32,3,0,49.9704,106.32
8010,CA-2019-110863,2019-11-17,AA-10645,Oklahoma City,73120,FUR-CH-10002073,Hon Olson Stacker Chairs,1323.9,5,0,383.931,1323.9
8011,CA-2018-127859,2018-03-17,QJ-19255,Philadelphia,19134,OFF-PA-10003641,Xerox 1909,126.62,6,0.2,41.1528,158.28
8012,US-2019-136427,2019-06-20,JM-16195,Aurora,80013,TEC-PH-10002070,Griffin GC36547 PowerJolt SE Lightning Charger,125.94,7,0.2,15.743,157.43
8013,CA-2021-120168,2021-05-25,TB-21625,New York City,10009,OFF-BI-10004519,GBC DocuBind P100 Manual Binding Machine,663.92,5,0.2,207.475,829.9
8014,CA-2021-120168,2021-05-25,TB-21625,New York City,10009,TEC-AC-10002167,Imation?8gb Micro Traveldrive Usb 2.0?Flash Drive,120,8,0,13.2,120
8015,CA-2021-120168,2021-05-25,TB-21625,New York City,10009,OFF-FA-10000936,Acco Hot Clips Clips to Go,3.29,1,0,1.4805,3.29
8016,CA-2021-120168,2021-05-25,TB-21625,New York City,10009,FUR-FU-10000732,Eldon 200 Class Desk Accessories,18.84,3,0,6.0288,18.84
8017,US-2018-131870,2018-09-09,NF-18595,Lancaster,43130,FUR-FU-10002501,Nu-Dell Executive Frame,60.67,6,0.2,12.8928,75.84
8018,US-2018-131870,2018-09-09,NF-18595,Lancaster,43130,OFF-AR-10000634,Newell 320,30.82,9,0.2,2.6964,38.52
8019,CA-2021-114804,2021-10-17,BF-11020,Modesto,95351,TEC-PH-10001700,Panasonic KX-TG6844B Expandable Digital Cordless Telephone,52.79,1,0.2,4.6193,65.99
8020,CA-2021-167227,2021-11-02,NP-18670,Saint Louis,63116,OFF-AP-10001962,Black & Decker Filter for Double Action Dustbuster Cordless Vac BLDV7210,83.9,10,0,20.975,83.9
8021,CA-2021-167227,2021-11-02,NP-18670,Saint Louis,63116,OFF-PA-10001838,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4'X8 1/2', 300/Messages",11.76,2,0,5.7624,11.76
8022,CA-2018-129189,2018-07-21,HM-14860,Dallas,75217,OFF-AP-10000124,Acco 6 Outlet Guardian Basic Surge Suppressor,4.99,3,0.8,-12.9792,24.96
8023,CA-2018-129189,2018-07-21,HM-14860,Dallas,75217,OFF-EN-10003567,"Inter-Office Recycled Envelopes, Brown Kraft, Button-String,10' x 13' , 100/Box",87.92,5,0.2,29.673,109.9
8024,CA-2018-129189,2018-07-21,HM-14860,Dallas,75217,FUR-CH-10004997,Hon Every-Day Series Multi-Task Chairs,657.93,5,0.3,-93.99,939.9
8025,CA-2018-129189,2018-07-21,HM-14860,Dallas,75217,OFF-BI-10000494,Acco Economy Flexible Poly Round Ring Binder,1.04,1,0.8,-1.827,5.22
8026,CA-2019-132465,2019-09-11,DM-13525,New York City,10035,FUR-FU-10000277,Deflect-o DuraMat Antistatic Studded Beveled Mat for Medium Pile Carpeting,210.68,2,0,50.5632,210.68
8027,CA-2019-132465,2019-09-11,DM-13525,New York City,10035,OFF-ST-10003641,Space Solutions Industrial Galvanized Steel Shelving.,78.8,1,0,1.576,78.8
8028,CA-2019-132465,2019-09-11,DM-13525,New York City,10035,TEC-AC-10001998,Logitech?LS21 Speaker System - PC Multimedia - 2.1-CH - Wired,19.99,1,0,6.7966,19.99
8029,CA-2019-132465,2019-09-11,DM-13525,New York City,10035,OFF-ST-10001932,Fellowes Staxonsteel Drawer Files,772.68,4,0,108.1752,772.68
8030,CA-2020-166373,2020-10-21,JF-15565,San Antonio,78207,TEC-AC-10002323,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,106.08,6,0.2,-9.282,132.6
8031,CA-2020-158806,2020-01-07,NM-18520,Amarillo,79109,FUR-FU-10004270,Executive Impressions 13' Clairmont Wall Clock,23.08,3,0.6,-10.9611,57.69
8032,CA-2020-158806,2020-01-07,NM-18520,Amarillo,79109,OFF-PA-10004621,Xerox 212,25.92,5,0.2,9.072,32.4
8033,CA-2019-119690,2019-06-25,MV-17485,Houston,77041,OFF-PA-10001019,Xerox 1884,47.95,3,0.2,16.1838,59.94
8034,CA-2019-119690,2019-06-25,MV-17485,Houston,77041,OFF-BI-10000201,"Avery Triangle Shaped Sheet Lifters, Black, 2/Pack",0.98,2,0.8,-1.476,4.92
8035,CA-2019-119690,2019-06-25,MV-17485,Houston,77041,FUR-FU-10004587,"GE General Use Halogen Bulbs, 100 Watts, 1 Bulb per Pack",75.38,9,0.6,-20.7306,188.46
8036,CA-2019-119690,2019-06-25,MV-17485,Houston,77041,OFF-LA-10001613,Avery File Folder Labels,4.61,2,0.2,1.6704,5.76
8037,CA-2019-153738,2019-09-20,AG-10270,Lawrence,1841,OFF-BI-10001308,GBC Standard Plastic Binding Systems' Combs,37.68,6,0,16.956,37.68
8038,CA-2021-169012,2021-07-10,BF-11275,Columbus,31907,OFF-AP-10003278,Belkin 7-Outlet SurgeMaster Home Series,41.91,3,0,10.8966,41.91
8039,CA-2021-109393,2021-06-30,JC-15775,Los Angeles,90032,FUR-BO-10003966,"Sauder Facets Collection Library, Sky Alder Finish",436,3,0.15,5.1294,512.94
8040,CA-2021-121489,2021-08-21,CM-11815,Seattle,98115,FUR-CH-10004698,"Padded Folding Chairs, Black, 4/Carton",388.7,6,0.2,38.8704,485.88
8041,CA-2021-121489,2021-08-21,CM-11815,Seattle,98115,OFF-ST-10000025,Fellowes Stor/Drawer Steel Plus Storage Drawers,572.58,6,0,34.3548,572.58
8042,CA-2021-121489,2021-08-21,CM-11815,Seattle,98115,TEC-AC-10000682,Kensington K72356US Mouse-in-a-Box USB Desktop Mouse,33.18,2,0,11.613,33.18
8043,US-2021-133081,2021-03-11,PV-18985,Cambridge,2138,TEC-AC-10001772,Memorex Mini Travel Drive 16 GB USB 2.0 Flash Drive,63.88,4,0,24.9132,63.88
8044,US-2021-133081,2021-03-11,PV-18985,Cambridge,2138,FUR-FU-10001379,Executive Impressions 16-1/2' Circular Wall Clock,26.72,1,0,11.7568,26.72
8045,CA-2021-165008,2021-09-15,DO-13645,Salt Lake City,84106,OFF-BI-10002794,"Avery Trapezoid Ring Binder, 3' Capacity, Black, 1040 sheets",295.06,9,0.2,106.9578,368.82
8046,CA-2020-145611,2020-09-20,HA-14905,New York City,10035,OFF-AP-10001005,Honeywell Quietcare HEPA Air Cleaner,393.25,5,0,129.7725,393.25
8047,CA-2020-113600,2020-12-15,SH-20395,Cuyahoga Falls,44221,OFF-BI-10000201,"Avery Triangle Shaped Sheet Lifters, Black, 2/Pack",2.21,3,0.7,-1.476,7.38
8048,CA-2021-130834,2021-11-03,JM-16195,Wilmington,28403,OFF-PA-10003673,Strathmore Photo Mount Cards,16.27,3,0.2,5.2884,20.34
8049,CA-2020-168543,2020-07-03,DK-13225,New York City,10035,OFF-AP-10000938,Avanti 1.7 Cu. Ft. Refrigerator,706.86,7,0,197.9208,706.86
8050,CA-2018-144974,2018-09-26,CM-12715,Philadelphia,19140,OFF-BI-10003274,"Avery Durable Slant Ring Binders, No Labels",5.97,5,0.7,-4.577,19.9
8051,CA-2018-144974,2018-09-26,CM-12715,Philadelphia,19140,FUR-FU-10001095,DAX Black Cherry Wood-Tone Poster Frame,21.18,1,0.2,4.7664,26.48
8052,CA-2018-144974,2018-09-26,CM-12715,Philadelphia,19140,OFF-AP-10001492,"Acco Six-Outlet Power Strip, 4' Cord Length",41.38,6,0.2,3.1032,51.72
8053,CA-2018-109904,2018-07-14,BF-10975,New York City,10009,OFF-AR-10004999,Newell 315,17.94,3,0,4.485,17.94
8054,CA-2021-152205,2021-09-28,SF-20965,Philadelphia,19134,OFF-BI-10004094,GBC Standard Plastic Binding Systems Combs,2.66,1,0.7,-1.8585,8.85
8055,CA-2019-121188,2019-08-28,CB-12025,Los Angeles,90049,OFF-ST-10001490,"Hot File 7-Pocket, Floor Stand",892.35,5,0,267.705,892.35
8056,CA-2019-121188,2019-08-28,CB-12025,Los Angeles,90049,FUR-BO-10004695,O'Sullivan 2-Door Barrister Bookcase in Odessa Pine,307.67,2,0.15,28.9568,361.96
8057,CA-2019-121188,2019-08-28,CB-12025,Los Angeles,90049,OFF-ST-10000736,Carina Double Wide Media Storage Towers in Natural & Black,728.82,9,0,29.1528,728.82
8058,CA-2019-121188,2019-08-28,CB-12025,Los Angeles,90049,OFF-BI-10001617,GBC Wire Binding Combs,41.36,5,0.2,13.959,51.7
8059,CA-2019-121188,2019-08-28,CB-12025,Los Angeles,90049,TEC-PH-10003589,invisibleSHIELD by ZAGG Smudge-Free Screen Protector,43.18,3,0.2,15.1116,53.97
8060,CA-2019-121188,2019-08-28,CB-12025,Los Angeles,90049,FUR-FU-10003981,Eldon Wave Desk Accessories,4.16,2,0,1.7472,4.16
8061,CA-2019-156013,2019-09-20,TC-20980,Long Beach,11561,OFF-PA-10001970,Xerox 1881,61.4,5,0,28.858,61.4
8062,CA-2019-156013,2019-09-20,TC-20980,Long Beach,11561,OFF-BI-10002437,Recycled Premium Regency Composition Covers,24.45,2,0.2,8.8624,30.56
8063,CA-2020-132997,2020-11-07,LW-17215,Rochester,14609,TEC-PH-10000586,AT&T SB67148 SynJ,263.96,4,0,71.2692,263.96
8064,CA-2020-132997,2020-11-07,LW-17215,Rochester,14609,TEC-PH-10003811,Jabra Supreme Plus Driver Edition?Headset,359.97,3,0,100.7916,359.97
8065,CA-2020-132997,2020-11-07,LW-17215,Rochester,14609,OFF-PA-10004983,Xerox 23,12.96,2,0,6.2208,12.96
8066,CA-2020-132997,2020-11-07,LW-17215,Rochester,14609,OFF-ST-10003479,"Eldon Base for stackable storage shelf, platinum",116.82,3,0,5.841,116.82
8067,CA-2020-132997,2020-11-07,LW-17215,Rochester,14609,OFF-BI-10004318,Ibico EB-19 Dual Function Manual Binding System,276.78,2,0.2,89.9548,345.98
8068,US-2019-160563,2019-10-20,NS-18640,San Francisco,94109,TEC-AC-10002567,Logitech G602 Wireless Gaming Mouse,239.97,3,0,86.3892,239.97
8069,US-2019-160563,2019-10-20,NS-18640,San Francisco,94109,FUR-FU-10001731,Acrylic Self-Standing Desk Frames,16.02,6,0,6.0876,16.02
8070,CA-2021-151750,2021-01-01,JM-15250,Huntsville,77340,OFF-ST-10002743,SAFCO Boltless Steel Shelving,454.56,5,0.2,-107.958,568.2
8071,CA-2021-151750,2021-01-01,JM-15250,Huntsville,77340,FUR-FU-10002116,"Tenex Carpeted, Granite-Look or Clear Contemporary Contour Shape Chair Mats",141.42,5,0.6,-187.3815,353.55
8072,CA-2021-151750,2021-01-01,JM-15250,Huntsville,77340,FUR-CH-10003199,Office Star - Contemporary Task Swivel Chair,310.74,4,0.3,-26.6352,443.92
