Order No,Order ID,Customer ID,Postal Code,Product ID
8675,CA-2021-163265,JS-16030,62521,OFF-ST-10000642
8676,CA-2021-163265,JS-16030,62521,OFF-AR-10004078
8677,CA-2021-163265,JS-16030,62521,FUR-FU-10004270
8678,CA-2021-141705,PO-18850,76063,FUR-TA-10004607
8679,CA-2020-112739,RD-19810,77070,OFF-BI-10001132
8680,CA-2020-112739,RD-19810,77070,TEC-AC-10001714
8681,CA-2020-143805,JD-15895,23223,OFF-AP-10002945
8682,CA-2020-143805,JD-15895,23223,OFF-SU-10004664
8683,CA-2018-133634,SR-20740,22204,TEC-AC-10002550
8684,CA-2021-101665,TZ-21580,94122,OFF-AR-10002335
8685,CA-2020-155446,TN-21040,92101,TEC-AC-10001445
8686,CA-2021-137323,PW-19030,13601,OFF-ST-10003996
8687,CA-2020-144015,AH-10075,90036,OFF-SU-10003505
8688,CA-2020-144015,AH-10075,90036,OFF-FA-10000624
8689,CA-2020-144015,AH-10075,90036,OFF-PA-10002870
8690,CA-2018-101427,AY-10555,19140,OFF-AR-10002257
8691,CA-2020-136770,SP-20650,44312,TEC-PH-10003580
8692,CA-2020-136770,SP-20650,44312,TEC-PH-10001530
8693,CA-2020-136770,SP-20650,44312,TEC-AC-10000420
8694,CA-2020-118311,ED-13885,94110,TEC-AC-10000892
8695,US-2018-112795,CR-12625,49505,OFF-PA-10001934
8696,CA-2021-127096,CS-12400,94109,FUR-TA-10003473
8697,CA-2021-119284,TS-21205,37211,TEC-PH-10001051
8698,CA-2021-119284,TS-21205,37211,FUR-FU-10004351
8699,CA-2021-119284,TS-21205,37211,FUR-TA-10004152
8700,CA-2021-119284,TS-21205,37211,TEC-PH-10000560
8701,CA-2021-119284,TS-21205,37211,OFF-AP-10004249
8702,CA-2021-119284,TS-21205,37211,OFF-ST-10001490
8703,CA-2021-119284,TS-21205,37211,OFF-PA-10000312
8704,CA-2019-133494,RP-19390,19120,OFF-AP-10002906
8705,CA-2020-111318,IL-15100,77041,TEC-PH-10004100
8706,US-2018-132745,NF-18475,89502,OFF-FA-10000254
8707,CA-2018-146815,PP-18955,10009,FUR-CH-10004289
8708,CA-2018-146815,PP-18955,10009,OFF-AR-10003469
8709,CA-2018-119144,JD-16150,90008,TEC-PH-10004188
8710,CA-2018-119144,JD-16150,90008,FUR-BO-10004015
8711,CA-2018-119144,JD-16150,90008,OFF-ST-10000991
8712,CA-2018-105648,EJ-14155,92037,FUR-TA-10002958
8713,US-2019-145422,PW-19240,94110,FUR-BO-10002213
8714,CA-2021-136623,TS-21430,92105,TEC-PH-10000004
8715,CA-2021-136623,TS-21430,92105,OFF-BI-10003708
8716,CA-2021-121678,BM-11650,44035,OFF-BI-10002949
8717,CA-2020-120824,AW-10930,77070,OFF-AP-10001242
8718,CA-2020-120824,AW-10930,77070,FUR-FU-10001424
8719,CA-2020-120824,AW-10930,77070,OFF-AR-10003469
8720,CA-2020-120824,AW-10930,77070,OFF-PA-10000232
8721,CA-2020-120824,AW-10930,77070,FUR-CH-10000229
8722,CA-2020-120824,AW-10930,77070,OFF-ST-10002562
8723,CA-2020-120824,AW-10930,77070,OFF-BI-10001525
8724,US-2020-135209,MH-17290,33178,OFF-PA-10002986
8725,US-2020-135209,MH-17290,33178,OFF-PA-10000143
8726,CA-2021-148145,SW-20275,98115,OFF-AR-10003752
8727,CA-2019-103870,SP-20860,37130,TEC-AC-10002370
8728,CA-2019-103870,SP-20860,37130,FUR-FU-10002030
8729,CA-2019-103870,SP-20860,37130,FUR-BO-10002853
8730,CA-2019-103870,SP-20860,37130,OFF-ST-10002562
8731,CA-2019-103870,SP-20860,37130,TEC-AC-10004227
8732,CA-2019-111017,SC-20695,63116,OFF-SU-10002573
8733,CA-2021-116988,PW-19030,98105,OFF-PA-10003848
8734,CA-2021-116988,PW-19030,98105,FUR-FU-10001290
8735,CA-2021-116988,PW-19030,98105,TEC-AC-10003832
8736,US-2018-169390,CS-12250,10024,OFF-ST-10001558
8737,CA-2020-168774,RP-19855,55125,OFF-ST-10001490
8738,CA-2021-161592,CS-12175,37421,OFF-BI-10003669
8739,US-2021-131961,MJ-17740,19140,OFF-AR-10004441
8740,US-2021-131961,MJ-17740,19140,TEC-PH-10001924
8741,CA-2020-102498,JG-15160,70506,OFF-AR-10004456
8742,CA-2019-113222,AG-10765,46226,OFF-BI-10001890
8743,US-2019-144771,CK-12205,97123,FUR-FU-10000629
8744,US-2019-144771,CK-12205,97123,TEC-AC-10002323
8745,CA-2019-162376,HD-14785,02138,OFF-AR-10003056
8746,CA-2019-162376,HD-14785,02138,OFF-PA-10000300
8747,CA-2021-128076,BO-11350,92105,FUR-FU-10000293
8748,CA-2021-128076,BO-11350,92105,OFF-BI-10003638
8749,CA-2021-128076,BO-11350,92105,TEC-MA-10002109
8750,US-2019-163825,LC-16885,10009,OFF-BI-10003527
8751,US-2019-163825,LC-16885,10009,TEC-PH-10004922
8752,CA-2020-105662,RB-19465,32303,OFF-PA-10001001
8753,CA-2020-105662,RB-19465,32303,TEC-PH-10001198
8754,CA-2021-152198,JD-16015,43615,OFF-LA-10000443
8755,CA-2021-152198,JD-16015,43615,OFF-BI-10003669
8756,CA-2021-152198,JD-16015,43615,OFF-BI-10001628
8757,CA-2020-114307,MF-17665,21044,OFF-AP-10002350
8758,CA-2020-114307,MF-17665,21044,OFF-PA-10004100
8759,CA-2020-114307,MF-17665,21044,FUR-FU-10000794
8760,CA-2020-114307,MF-17665,21044,OFF-BI-10002012
8761,CA-2020-159891,BF-11170,30318,OFF-BI-10003527
8762,CA-2020-159891,BF-11170,30318,OFF-EN-10004483
8763,CA-2020-112578,FO-14305,95823,OFF-ST-10003722
8764,CA-2020-112578,FO-14305,95823,OFF-SU-10002557
8765,CA-2019-107083,BB-11545,76106,OFF-AR-10002257
8766,CA-2019-107083,BB-11545,76106,OFF-BI-10000756
8767,CA-2019-107083,BB-11545,76106,OFF-AP-10004136
8768,CA-2019-107083,BB-11545,76106,OFF-BI-10002194
8769,CA-2019-151722,IL-15100,43229,TEC-AC-10000892
8770,CA-2020-151148,PO-19180,80027,TEC-PH-10001870
8771,CA-2020-151148,PO-19180,80027,FUR-CH-10002304
8772,CA-2021-115882,DB-13555,27604,OFF-AP-10002534
8773,CA-2021-115882,DB-13555,27604,OFF-PA-10001125
8774,CA-2019-132276,LC-16960,10024,OFF-AP-10000804
8775,CA-2019-132276,LC-16960,10024,OFF-BI-10002982
8776,CA-2020-163636,MP-18175,60623,OFF-AR-10001547
8777,CA-2020-102813,EA-14035,77340,FUR-CH-10000665
8778,CA-2020-102813,EA-14035,77340,OFF-PA-10000520
8779,CA-2021-135377,BP-11095,10024,FUR-BO-10004015
8780,CA-2019-165813,BM-11785,97301,OFF-ST-10004258
8781,CA-2019-133585,CM-12715,77070,OFF-AR-10003696
8782,CA-2019-133585,CM-12715,77070,FUR-BO-10001811
8783,CA-2020-116911,JD-16150,83301,OFF-BI-10001249
8784,CA-2020-116911,JD-16150,83301,FUR-TA-10003473
8785,US-2021-129224,AS-10630,37918,OFF-LA-10003190
8786,CA-2021-145765,CM-11815,85023,TEC-PH-10001305
8787,CA-2021-145765,CM-11815,85023,OFF-PA-10001534
8788,CA-2021-145765,CM-11815,85023,TEC-AC-10000844
8789,CA-2021-126914,JE-15715,28110,FUR-CH-10000847
8790,CA-2021-126914,JE-15715,28110,FUR-BO-10000468
8791,CA-2019-169572,AG-10525,23223,OFF-BI-10002799
8792,CA-2021-162075,TT-21220,77041,TEC-PH-10001557
8793,CA-2018-162992,BP-11095,90008,OFF-LA-10001934
8794,CA-2018-162992,BP-11095,90008,OFF-FA-10004248
8795,CA-2018-162992,BP-11095,90008,TEC-PH-10001944
8796,CA-2018-162992,BP-11095,90008,TEC-PH-10002085
8797,CA-2020-106397,MJ-17740,84057,OFF-PA-10003441
8798,CA-2020-106397,MJ-17740,84057,OFF-AR-10004602
8799,US-2020-150140,VM-21685,05401,TEC-PH-10002555
8800,CA-2018-116666,KT-16480,19134,TEC-CO-10001449
8801,CA-2021-148992,CS-12250,60623,OFF-PA-10004285
8802,CA-2020-140935,AB-10015,73120,TEC-PH-10000562
8803,CA-2020-140935,AB-10015,73120,FUR-BO-10003966
8804,CA-2018-157644,AH-10030,10035,TEC-AC-10003614
8805,CA-2018-157644,AH-10030,10035,OFF-LA-10003148
8806,US-2021-100398,DO-13435,84106,OFF-BI-10002133
8807,CA-2020-113082,MC-17590,13501,FUR-FU-10002813
8808,US-2021-110646,JF-15190,19134,OFF-BI-10004330
8809,US-2021-110646,JF-15190,19134,TEC-PH-10002807
8810,US-2021-110646,JF-15190,19134,OFF-LA-10001404
8811,CA-2021-120614,SM-20950,90004,OFF-PA-10004911
8812,US-2020-140172,SP-20650,49201,OFF-AP-10004233
8813,US-2020-140172,SP-20650,49201,OFF-AR-10002766
8814,CA-2019-127754,CK-12760,85301,FUR-CH-10003199
8815,CA-2019-144274,PW-19240,19805,TEC-PH-10003012
8816,CA-2019-144274,PW-19240,19805,OFF-PA-10001583
8817,CA-2019-144274,PW-19240,19805,OFF-AR-10001940
8818,CA-2019-144274,PW-19240,19805,OFF-EN-10003286
8819,CA-2019-144274,PW-19240,19805,OFF-PA-10003441
8820,CA-2019-142930,EB-14170,78745,OFF-PA-10003395
8821,CA-2021-100622,DK-13090,32839,TEC-CO-10003236
8822,CA-2021-100622,DK-13090,32839,OFF-BI-10002982
8823,CA-2021-100622,DK-13090,32839,OFF-AR-10004010
8824,CA-2021-100622,DK-13090,32839,OFF-PA-10002947
8825,CA-2021-117156,TB-21055,19601,OFF-EN-10003845
8826,CA-2019-115399,AG-10900,19134,OFF-LA-10003190
8827,US-2018-157847,SC-20020,77095,OFF-PA-10002986
8828,US-2018-157847,SC-20020,77095,OFF-PA-10001593
8829,CA-2019-115168,BB-11545,63301,OFF-PA-10000528
8830,CA-2018-109680,VP-21760,46203,OFF-ST-10001932
8831,CA-2020-167983,RP-19270,98115,OFF-BI-10003727
8832,CA-2019-145324,DH-13675,22801,FUR-FU-10002759
8833,CA-2019-153423,SW-20455,14609,OFF-BI-10000545
8834,US-2021-132675,KF-16285,30328,OFF-ST-10004950
8835,US-2021-132675,KF-16285,30328,TEC-PH-10003171
8836,US-2021-132675,KF-16285,30328,OFF-AR-10000614
8837,US-2021-132675,KF-16285,30328,OFF-AR-10000034
8838,US-2021-132675,KF-16285,30328,OFF-LA-10003766
8839,CA-2018-153808,FH-14275,90004,OFF-AR-10001725
8840,CA-2018-153808,FH-14275,90004,OFF-BI-10002794
8841,CA-2018-153808,FH-14275,90004,TEC-AC-10004171
8842,US-2020-112396,JR-16210,94110,TEC-AC-10003628
8843,US-2020-112396,JR-16210,94110,TEC-AC-10004761
8844,CA-2018-141173,JC-16105,55407,OFF-ST-10000885
8845,CA-2021-156664,BP-11290,43229,OFF-BI-10004209
8846,CA-2021-156664,BP-11290,43229,OFF-FA-10002988
8847,CA-2021-156664,BP-11290,43229,OFF-PA-10002222
8848,CA-2021-156664,BP-11290,43229,OFF-AP-10004487
8849,CA-2019-140718,FA-14230,27604,TEC-PH-10003505
8850,CA-2019-140718,FA-14230,27604,FUR-FU-10000076
8851,CA-2019-140718,FA-14230,27604,OFF-BI-10004728
8852,CA-2019-140718,FA-14230,27604,OFF-PA-10002250
8853,CA-2018-119977,DN-13690,10011,OFF-PA-10003823
8854,US-2019-115343,FO-14305,19143,OFF-SU-10000898
8855,US-2019-115343,FO-14305,19143,TEC-AC-10003832
8856,CA-2021-163671,DP-13105,83642,OFF-BI-10001679
8857,CA-2021-135909,JW-15220,95823,TEC-AC-10002335
8858,CA-2021-135909,JW-15220,95823,TEC-PH-10003187
8859,CA-2021-135909,JW-15220,95823,OFF-BI-10003527
8860,US-2021-114356,TT-21460,28205,TEC-PH-10003171
8861,CA-2019-125934,SN-20560,07501,OFF-LA-10000414
8862,CA-2019-125934,SN-20560,07501,FUR-FU-10002107
8863,CA-2019-125934,SN-20560,07501,OFF-BI-10004593
8864,CA-2019-125934,SN-20560,07501,OFF-AP-10003860
8865,CA-2019-125934,SN-20560,07501,OFF-PA-10000556
8866,CA-2019-158148,JM-15865,22204,OFF-AP-10003281
8867,CA-2018-120411,SB-20185,60653,FUR-BO-10004218
8868,CA-2018-120411,SB-20185,60653,TEC-PH-10002185
8869,CA-2020-158260,CC-12475,92037,TEC-MA-10003176
8870,CA-2021-101805,SH-19975,98105,OFF-BI-10002003
8871,CA-2021-101805,SH-19975,98105,FUR-FU-10000023
8872,CA-2021-101805,SH-19975,98105,OFF-ST-10002756
8873,US-2018-105137,RB-19435,43229,TEC-MA-10002694
8874,US-2018-105137,RB-19435,43229,OFF-BI-10002429
8875,CA-2021-142489,TC-21295,77095,OFF-BI-10003684
8876,US-2020-141264,CT-11995,75061,OFF-SU-10003505
8877,US-2020-141264,CT-11995,75061,OFF-AP-10002534
8878,CA-2021-126928,GZ-14470,07960,TEC-MA-10004626
8879,CA-2021-126928,GZ-14470,07960,OFF-ST-10000615
8880,US-2019-107944,AM-10360,90008,OFF-PA-10000659
8881,US-2019-107944,AM-10360,90008,TEC-AC-10000736
8882,CA-2020-135594,AH-10120,60505,TEC-AC-10003038
8883,US-2021-115252,MY-18295,27707,TEC-PH-10004071
8884,US-2021-115252,MY-18295,27707,OFF-PA-10001667
8885,CA-2018-107398,BS-11590,43229,OFF-BI-10001982
8886,CA-2018-107398,BS-11590,43229,OFF-BI-10004141
8887,CA-2018-107398,BS-11590,43229,OFF-BI-10002103
8888,CA-2018-169642,BB-10990,90036,OFF-ST-10002574
8889,CA-2021-103968,ML-17755,95207,FUR-FU-10003394
8890,CA-2020-147256,FC-14245,65203,TEC-PH-10003072
8891,CA-2020-147256,FC-14245,65203,OFF-AP-10003057
8892,CA-2020-162159,CR-12625,31907,FUR-CH-10001146
8893,CA-2019-111038,LC-16960,92037,FUR-CH-10003973
8894,CA-2018-124723,GZ-14470,77590,FUR-TA-10001307
8895,CA-2020-167241,BD-11320,90004,FUR-FU-10004071
8896,CA-2020-167241,BD-11320,90004,OFF-ST-10001505
8897,CA-2020-167241,BD-11320,90004,TEC-PH-10004614
8898,CA-2020-167241,BD-11320,90004,OFF-PA-10004911
8899,CA-2019-163237,EM-14095,22153,TEC-PH-10003601
8900,CA-2019-163237,EM-14095,22153,OFF-LA-10004545
8901,CA-2020-150483,BP-11290,62521,FUR-FU-10001379
8902,CA-2020-150483,BP-11290,62521,OFF-PA-10001846
8903,CA-2020-150483,BP-11290,62521,FUR-CH-10000422
8904,CA-2020-150483,BP-11290,62521,OFF-PA-10004621
8905,US-2020-126431,SU-20665,10009,OFF-LA-10001474
8906,US-2020-126431,SU-20665,10009,TEC-AC-10001635
8907,US-2020-126431,SU-20665,10009,OFF-PA-10001950
8908,CA-2020-139934,AY-10555,94110,TEC-PH-10001552
8909,CA-2019-109603,EM-13825,92553,OFF-PA-10003790
8910,CA-2021-160661,SA-20830,02149,OFF-LA-10002475
8911,CA-2021-102610,CA-12265,37421,TEC-AC-10000303
8912,CA-2021-102610,CA-12265,37421,TEC-PH-10000127
8913,CA-2021-102610,CA-12265,37421,OFF-BI-10004364
8914,CA-2021-102610,CA-12265,37421,OFF-LA-10002195
8915,US-2020-144057,CV-12805,78745,OFF-ST-10001490
8916,US-2020-144057,CV-12805,78745,OFF-BI-10002852
8917,US-2020-144057,CV-12805,78745,OFF-AP-10000390
8918,US-2020-144057,CV-12805,78745,OFF-PA-10004327
8919,US-2020-144057,CV-12805,78745,OFF-BI-10002353
8920,CA-2018-160276,AH-10690,23464,FUR-FU-10003192
8921,CA-2018-132983,DS-13180,14701,TEC-AC-10000736
8922,CA-2020-145709,AH-10690,33134,TEC-PH-10003095
8923,CA-2020-145709,AH-10690,33134,FUR-FU-10002885
8924,CA-2021-133928,ZC-21910,28601,OFF-BI-10001525
8925,CA-2020-168032,DF-13135,61107,TEC-PH-10004241
8926,CA-2020-168032,DF-13135,61107,OFF-BI-10000546
8927,CA-2020-168032,DF-13135,61107,FUR-TA-10004256
8928,CA-2019-143616,SS-20140,98103,OFF-AR-10002067
8929,US-2019-168704,FP-14320,77340,FUR-TA-10000688
8930,US-2019-168704,FP-14320,77340,FUR-TA-10002530
8931,US-2019-168704,FP-14320,77340,TEC-PH-10001061
8932,CA-2021-143252,HE-14800,53209,FUR-FU-10001057
8933,CA-2021-143252,HE-14800,53209,TEC-AC-10002331
8934,CA-2020-102134,SP-20545,54302,FUR-FU-10003724
8935,CA-2021-130036,BP-11185,19120,OFF-PA-10000528
8936,CA-2021-130036,BP-11185,19120,TEC-AC-10001908
8937,CA-2019-134117,PG-18895,90008,OFF-AR-10003903
8938,CA-2019-134117,PG-18895,90008,TEC-PH-10004908
8939,CA-2019-134117,PG-18895,90008,OFF-AR-10001940
8940,CA-2019-134117,PG-18895,90008,OFF-BI-10002026
8941,CA-2018-130918,JP-15520,33161,OFF-SU-10003936
8942,CA-2020-159023,NW-18400,97206,OFF-BI-10002813
8943,CA-2020-159023,NW-18400,97206,TEC-MA-10003337
8944,CA-2021-111717,SW-20245,60505,FUR-CH-10001545
8945,CA-2018-154592,EH-14005,94109,OFF-PA-10000062
8946,CA-2018-128622,SC-20260,94110,OFF-SU-10001574
8947,CA-2021-148355,NC-18535,02740,OFF-PA-10001972
8948,CA-2021-148355,NC-18535,02740,OFF-BI-10000201
8949,CA-2018-132913,AS-10090,92037,OFF-AP-10003278
8950,CA-2021-150910,JL-15130,38301,FUR-TA-10002903
8951,CA-2021-150910,JL-15130,38301,TEC-AC-10001013
8952,CA-2021-150910,JL-15130,38301,OFF-ST-10000918
8953,CA-2021-150910,JL-15130,38301,OFF-AR-10001419
8954,CA-2021-150910,JL-15130,38301,OFF-AP-10003266
8955,CA-2018-156790,VG-21790,32216,FUR-BO-10000468
8956,CA-2018-126480,HG-14965,92101,OFF-PA-10004610
8957,CA-2021-105620,JH-15430,33012,FUR-FU-10004963
8958,CA-2021-105620,JH-15430,33012,TEC-MA-10004626
8959,CA-2021-150266,RO-19780,77070,TEC-PH-10003437
8960,CA-2021-150266,RO-19780,77070,OFF-AP-10002867
8961,CA-2021-150266,RO-19780,77070,FUR-CH-10002126
8962,CA-2021-150266,RO-19780,77070,OFF-AR-10001761
8963,CA-2020-157280,LW-17125,23464,FUR-FU-10004665
8964,CA-2020-157280,LW-17125,23464,TEC-AC-10000057
8965,CA-2020-157280,LW-17125,23464,FUR-FU-10003806
8966,CA-2021-106691,CC-12370,77070,OFF-BI-10000145
8967,CA-2020-134180,JP-16135,19120,TEC-AC-10000892
8968,CA-2020-134180,JP-16135,19120,FUR-CH-10004886
8969,CA-2018-166730,DD-13570,38109,OFF-ST-10002554
8970,CA-2021-157469,ES-14080,44107,OFF-AR-10001662
8971,CA-2021-157469,ES-14080,44107,TEC-PH-10004531
8972,CA-2021-122308,MV-17485,10011,FUR-CH-10000665
8973,US-2018-149034,RD-19900,19120,TEC-AC-10003023
8974,CA-2021-159226,RL-19615,90008,FUR-BO-10004709
8975,CA-2021-156622,JP-15460,75220,OFF-PA-10000477
8976,CA-2021-156622,JP-15460,75220,OFF-PA-10002923
8977,CA-2021-156622,JP-15460,75220,FUR-TA-10003008
8978,CA-2021-156622,JP-15460,75220,OFF-BI-10003707
8979,CA-2018-119529,DM-13345,07050,OFF-BI-10000546
8980,CA-2019-150413,CS-11860,75220,OFF-BI-10000404
8981,CA-2018-108182,DL-13315,60441,OFF-BI-10001196
8982,CA-2020-110898,LC-16870,60623,OFF-AP-10001626
8983,CA-2020-110898,LC-16870,60623,OFF-BI-10004656
8984,CA-2020-110898,LC-16870,60623,FUR-FU-10003773
8985,CA-2020-110898,LC-16870,60623,FUR-TA-10000849
8986,CA-2019-123092,JG-15115,28540,FUR-FU-10000222
8987,CA-2019-123092,JG-15115,28540,OFF-BI-10001718
8988,CA-2019-123092,JG-15115,28540,TEC-PH-10001700
8989,CA-2019-123092,JG-15115,28540,OFF-AR-10004078
8990,US-2019-128587,HM-14860,65807,FUR-FU-10003026
8991,US-2019-128587,HM-14860,65807,TEC-CO-10003763
8992,US-2021-139577,TN-21040,94110,TEC-AC-10004708
8993,CA-2021-159100,VP-21760,38401,TEC-AC-10003499
8994,CA-2021-159100,VP-21760,38401,FUR-TA-10001950
8995,CA-2018-109043,CS-12355,33021,OFF-PA-10000312
8996,CA-2018-109043,CS-12355,33021,OFF-AP-10004708
8997,US-2021-116491,PG-18820,75081,TEC-PH-10004531
8998,CA-2021-122763,HG-14845,77041,OFF-PA-10000474
8999,CA-2021-122763,HG-14845,77041,OFF-PA-10002377
9000,CA-2021-137785,MH-18115,19140,FUR-CH-10001482
9001,CA-2018-133389,TB-21280,85023,OFF-BI-10001553
9002,CA-2018-103807,EM-13825,30328,TEC-AC-10000199
9003,CA-2018-103807,EM-13825,30328,OFF-PA-10002195
9004,CA-2019-102855,JF-15415,99207,TEC-AC-10001767
9005,CA-2019-102855,JF-15415,99207,OFF-AR-10002467
9006,CA-2021-107825,NB-18655,53209,OFF-ST-10001321
9007,CA-2021-107825,NB-18655,53209,OFF-ST-10000777
9008,CA-2021-107825,NB-18655,53209,OFF-LA-10003720
9009,CA-2021-107825,NB-18655,53209,FUR-FU-10000206
9010,CA-2021-106047,CS-11860,45014,OFF-PA-10000791
9011,CA-2021-127803,ND-18460,35810,OFF-BI-10001787
9012,CA-2019-137071,ED-13885,77036,TEC-AC-10004353
9013,CA-2020-121447,EA-14035,10011,FUR-FU-10001861
9014,CA-2021-143084,BP-11050,90008,OFF-AR-10002766
9015,CA-2021-143084,BP-11050,90008,OFF-EN-10003072
9016,CA-2020-131639,NS-18640,88220,OFF-BI-10001636
9017,CA-2020-131639,NS-18640,88220,OFF-BI-10000948
9018,CA-2020-161361,MV-17485,83201,OFF-PA-10001838
9019,CA-2020-161361,MV-17485,83201,OFF-BI-10002215
9020,CA-2018-100706,LE-16810,22153,TEC-AC-10001314
9021,CA-2018-100706,LE-16810,22153,FUR-FU-10002268
9022,CA-2019-129525,VP-21760,43615,OFF-BI-10002133
9023,US-2020-141880,TC-21475,80525,FUR-FU-10001979
9024,CA-2019-165799,SG-20470,10024,FUR-CH-10001482
9025,CA-2020-102127,VP-21760,10035,TEC-AC-10002018
9026,CA-2020-102127,VP-21760,10035,TEC-AC-10000397
9027,CA-2020-102127,VP-21760,10035,FUR-FU-10003976
9028,US-2020-152415,PO-18865,01752,FUR-FU-10002597
9029,US-2020-152415,PO-18865,01752,FUR-FU-10004864
9030,CA-2018-138198,JL-15130,10801,OFF-BI-10002103
9031,CA-2021-128041,RW-19540,98103,OFF-AP-10001005
9032,CA-2021-128041,RW-19540,98103,FUR-TA-10002607
9033,CA-2021-105823,RB-19465,48227,FUR-CH-10000454
9034,CA-2018-152268,SC-20095,72701,OFF-BI-10001359
9035,CA-2019-148873,EM-13960,62301,OFF-BI-10003196
9036,CA-2019-148873,EM-13960,62301,TEC-AC-10003657
9037,CA-2019-166492,RP-19390,10035,OFF-PA-10002262
9038,CA-2019-166492,RP-19390,10035,OFF-ST-10002214
9039,CA-2021-157420,HZ-14950,77095,TEC-PH-10003555
9040,CA-2020-117121,AB-10105,48205,OFF-BI-10000545
9041,CA-2018-138177,ND-18460,85224,FUR-TA-10004607
9042,CA-2018-114335,XP-21865,33021,FUR-FU-10000277
9043,CA-2019-168760,MM-18280,90049,OFF-AP-10004532
9044,CA-2020-168830,ML-17395,94122,TEC-AC-10003911
9045,CA-2021-137463,KM-16225,94086,OFF-BI-10003196
9046,CA-2021-137463,KM-16225,94086,TEC-AC-10000358
9047,CA-2021-137463,KM-16225,94086,TEC-AC-10000057
9048,CA-2021-137463,KM-16225,94086,OFF-AR-10001988
9049,CA-2021-137463,KM-16225,94086,OFF-LA-10003498
9050,CA-2018-124513,SL-20155,10011,OFF-AR-10002956
9051,CA-2019-165554,AJ-10780,90004,OFF-PA-10003724
9052,CA-2018-141838,DK-12835,94122,OFF-AR-10004272
9053,CA-2018-141838,DK-12835,94122,OFF-BI-10003291
9054,CA-2018-141838,DK-12835,94122,TEC-PH-10004100
9055,CA-2021-117009,BK-11260,92704,OFF-SU-10001218
9056,CA-2019-128993,CC-12670,98103,TEC-AC-10004209
9057,CA-2019-160227,ED-13885,10011,FUR-CH-10002073
9058,CA-2019-149097,SV-20785,90045,FUR-FU-10003424
9059,CA-2019-149097,SV-20785,90045,FUR-TA-10001086
9060,CA-2020-132304,AR-10825,98103,FUR-TA-10004619
9061,CA-2019-136420,CS-12250,92101,OFF-BI-10002854
9062,CA-2019-136420,CS-12250,92101,OFF-LA-10002762
9063,CA-2020-101623,RR-19525,10035,OFF-FA-10003495
9064,US-2018-151015,BD-11500,60653,OFF-PA-10002581
9065,US-2018-151015,BD-11500,60653,OFF-BI-10000343
9066,US-2018-151015,BD-11500,60653,OFF-PA-10001184
9067,CA-2021-152968,BM-11785,22801,TEC-AC-10000521
9068,CA-2020-150077,MS-17365,20852,TEC-PH-10002890
9069,CA-2020-106278,BM-11140,98198,FUR-CH-10003061
9070,CA-2020-106278,BM-11140,98198,OFF-EN-10003567
9071,CA-2021-147550,KE-16420,19134,FUR-FU-10001918
9072,CA-2019-136105,SZ-20035,47201,OFF-ST-10002444
9073,CA-2020-142524,MB-18085,65807,OFF-EN-10003286
9074,CA-2020-142524,MB-18085,65807,TEC-AC-10000109
9075,CA-2018-136336,DB-13555,42420,OFF-ST-10002574
9076,US-2019-136259,CB-12415,44107,OFF-BI-10000773
9077,US-2019-136259,CB-12415,44107,OFF-SU-10004661
9078,US-2018-124625,SP-20650,68104,TEC-AC-10003280
9079,CA-2020-108105,GW-14605,42420,FUR-FU-10003773
9080,CA-2020-108105,GW-14605,42420,OFF-BI-10002412
9081,CA-2021-166898,KH-16630,92704,TEC-PH-10002564
9082,CA-2021-166898,KH-16630,92704,OFF-PA-10002262
9083,CA-2021-169005,BG-11035,22153,OFF-AR-10000246
9084,CA-2019-104038,LO-17170,23434,OFF-ST-10002554
9085,CA-2019-104038,LO-17170,23434,OFF-PA-10002751
9086,CA-2020-126102,DV-13465,90049,OFF-BI-10004318
9087,CA-2020-143406,LR-17035,77041,OFF-AP-10001564
9088,CA-2020-143406,LR-17035,77041,FUR-CH-10000513
9089,CA-2019-150308,RR-19525,27511,TEC-PH-10001433
9090,CA-2020-131093,TS-21610,45503,OFF-ST-10002790
9091,US-2021-148831,AH-10210,40214,OFF-ST-10002974
9092,CA-2019-162950,DW-13585,45373,OFF-PA-10003177
9093,CA-2019-162950,DW-13585,45373,FUR-BO-10001918
9094,US-2019-132836,AJ-10945,48227,TEC-PH-10001299
9095,US-2019-132836,AJ-10945,48227,OFF-BI-10004224
9096,US-2019-132836,AJ-10945,48227,TEC-PH-10001300
9097,US-2019-132836,AJ-10945,48227,OFF-LA-10004178
9098,US-2018-158365,SV-20785,47401,OFF-PA-10000289
9099,CA-2021-152933,MG-17650,75081,TEC-PH-10002085
9100,CA-2021-152933,MG-17650,75081,OFF-PA-10001934
9101,CA-2021-152933,MG-17650,75081,TEC-AC-10003033
9102,CA-2019-163181,AB-10105,77041,OFF-AR-10001683
9103,CA-2019-163181,AB-10105,77041,OFF-ST-10001713
9104,CA-2019-163181,AB-10105,77041,FUR-FU-10000193
9105,CA-2019-163181,AB-10105,77041,OFF-BI-10000474
9106,CA-2019-163181,AB-10105,77041,OFF-ST-10000129
9107,CA-2019-163181,AB-10105,77041,TEC-MA-10001016
9108,CA-2019-132941,MM-18280,76117,OFF-SU-10002557
9109,CA-2019-132941,MM-18280,76117,OFF-PA-10002160
9110,CA-2019-132941,MM-18280,76117,TEC-AC-10003095
9111,CA-2018-132010,MA-17995,23223,OFF-EN-10003160
9112,CA-2018-132010,MA-17995,23223,TEC-AC-10001542
